"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate"
"10494432","320626","341856","3","BROOKLYN","9325","9325","9327","KINGS HIGHWAY","54050","11212","5C","5","4648","33","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"01/15/2015","670","4977832","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES LOCATED AT APT 5C, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494455","810919","409595","4","QUEENS","75-06","75-06","75-06","153 STREET","23490","11367","1H","1","6704","1","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"01/12/2015","664","4977856","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT LOCATED AT APT 1H, 1st STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10494469","372308","303757","3","BROOKLYN","350","350","350","SOUTH 4 STREET","78430","11211","3E","1","2450","15","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"501","4977519","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT VESTIBULE DOOR AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","10/03/2016"
"10494471","806375","203973","2","BRONX","1259","1251","1273","CLAY AVENUE","20020","10456",,"3","2431","26","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"505","4977541","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WIRE GLASS AT LOWER SASH WINDOW AT PUBLIC HALL STAIRS, 3rd STORY, SECTION ''1273''","01/05/2015","19","VIOLATION CLOSED","03/03/2015"
"10494484","339341","352826","3","BROOKLYN","128","128","128","MONTAGUE STREET","61830","11201",,"0","249","25","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"501","4977509","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT ENTRANCE DOOR OF BUILDING","01/05/2015","19","VIOLATION CLOSED","11/12/2015"
"10494485","45420","206380","2","BRONX","1088","1088","1088","ANDERSON AVENUE","8720","10452","2A","3","2505","11","C","01/02/2015","01/03/2015","02/07/2015","02/02/2015",,,,"790","4977443","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; IN THE ENTIRE APARTMENT LOCATED AT APT 2A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION AT WEST","01/05/2015","19","VIOLATION CLOSED","01/21/2015"
"10494488","183719","347666","3","BROOKLYN","570","570","570","ALBANY AVENUE","12130","11203",,"0","4804","35","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/07/2015","672","4977466","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCK AT STREET ENTRANCE TO CELLAR.","01/05/2015","9","VIOLATION DISMISSED","03/20/2015"
"10494507","50416","211571","2","BRONX","1370","1370","1370","BOSTON ROAD","13820","10456","12A","5","2962","7","C","12/19/2014","01/02/2015","02/07/2015","02/02/2015",,,,"616","4977053","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) EAST WALL, WEST WALL IN THE 5th ROOM FROM EAST AT NORTH LOCATED AT APT 12A, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/04/2015"
"10494508","50416","211571","2","BRONX","1370","1370","1370","BOSTON ROAD","13820","10456","12A","5","2962","7","C","12/19/2014","01/02/2015","02/07/2015","02/02/2015",,,,"616","4977053","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) WEST WALL IN THE 5th ROOM FROM EAST AT SOUTH LOCATED AT APT 12A, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/04/2015"
"10494510","50416","211571","2","BRONX","1370","1370","1370","BOSTON ROAD","13820","10456","12A","5","2962","7","C","12/19/2014","01/02/2015","02/07/2015","02/02/2015",,,,"616","4977053","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) CEILING, EAST WALL, WEST WALL IN THE 4th ROOM FROM EAST LOCATED AT APT 12A, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/04/2015"
"10494511","50416","211571","2","BRONX","1370","1370","1370","BOSTON ROAD","13820","10456","12A","5","2962","7","C","12/19/2014","01/02/2015","02/07/2015","02/02/2015",,,,"616","4977053","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL IN THE PRIVATE HALLWAY LOCATED AT APT 12A, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/04/2015"
"10494516","853894","426618","4","QUEENS","228","228","228","BEACH 32 STREET","29565","11691","2","2","15807","10","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,,"670","4977857","SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2, 2nd STORY","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10494533","282041","373002","3","BROOKLYN","327","327","349","EAST 92 STREET","37880","11212","2S","2","4647","34","C","01/02/2015","01/02/2015","02/07/2015","02/02/2015",,,"02/02/2015","790","4977202","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 2S, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","05/12/2023"
"10494546","383426","300898","3","BROOKLYN","1722","1720","1722","UNION STREET","86530","11213","A1","2","1403","7","C","01/02/2015","01/03/2015","01/15/2015","01/03/2015",,,,"666","4977839","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT A1, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","08/04/2015"
"10494547","383426","300898","3","BROOKLYN","1722","1720","1722","UNION STREET","86530","11213","A1","2","1403","7","C","01/02/2015","01/03/2015","01/15/2015","01/03/2015",,,,"670","4977839","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT A1, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","08/04/2015"
"10494588","109960","211219","2","BRONX","1054","1054","1058","SOUTHERN BOULEVARD","65320","10459","404","4","2743","19","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/15/2015","505","4977452","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE DOOR IN THE ENTRANCE LOCATED AT APT 404, 4th STORY, 4th APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","03/18/2015"
"10494603","117104","203311","2","BRONX","2526","2526","2526","VALENTINE AVENUE","70720","10458","1C","1","3154","65","C","01/02/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/18/2015","510","4977652","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING 130 DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494614","117104","203311","2","BRONX","2526","2526","2526","VALENTINE AVENUE","70720","10458","1C","1","3154","65","C","01/02/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/18/2015","583","4977652","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494615","117104","203311","2","BRONX","2526","2526","2526","VALENTINE AVENUE","70720","10458","1C","1","3154","65","C","01/02/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/18/2015","508","4977652","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494630","117797","220228","2","BRONX","3128","3128","3128","VILLA AVENUE","71820","10468","2","1","3311","10","C","01/02/2015","01/04/2015","01/15/2015","01/03/2015",,,,"670","4977808","SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","02/28/2016"
"10494675","264688","332999","3","BROOKLYN","447","447","447","EAST 45 STREET","36830","11203",,"0","4899","53","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/23/2015","506","4977483","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE MISSING MARBLE TREAD BOTTOM FROM INTERMEDA LANDING BETWEEN 3RD STORY PUBLIC HALL TO BULKHEAD","01/05/2015","19","VIOLATION CLOSED","01/30/2015"
"10494681","883806","225137","2","BRONX","3121","3121","3121","VILLA AVENUE","71820","10468","5F","5","3322","57","C","01/02/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/16/2015","510","4977746","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING 130 DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 5F, 5th STORY, 3rd APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494695","264688","332999","3","BROOKLYN","447","447","447","EAST 45 STREET","36830","11203",,"0","4899","53","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/18/2015","672","4977486","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM , DOOR LOCK AT FIRST STORY PUBLIC HALL","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494696","264688","332999","3","BROOKLYN","447","447","447","EAST 45 STREET","36830","11203",,"0","4899","53","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"671","4977486","§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM , AT FIRST STORY PUBLIC HALL","01/05/2015","19","VIOLATION CLOSED","08/09/2017"
"10494700","264688","332999","3","BROOKLYN","447","447","447","EAST 45 STREET","36830","11203","1R","1","4899","53","C","01/02/2015","01/03/2015","01/15/2015","01/03/2015",,,,"666","4977823","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1R, 1st STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494703","853894","426618","4","QUEENS","228","228","228","BEACH 32 STREET","29565","11691",,"1","15807","10","C","01/02/2015","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977377","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM .. AT BOILER ROOM, 1st STORY","01/05/2015","19","VIOLATION CLOSED","02/10/2016"
"10494716","367940","302381","3","BROOKLYN","434","434","456","SCHENECTADY AVENUE","75430","11203","4A","4","1429","32","C","01/02/2015","01/02/2015","02/07/2015","02/02/2015",,,,"617","4977276","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL IN THE FOYER LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","03/24/2016"
"10494726","804704","115201","1","MANHATTAN","10","10","10","EAST 138 STREET","19680","10037","5B","5","1760","1","C","12/24/2014","01/03/2015","02/07/2015","02/02/2015",,,,"616","4977538","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) CEILING, SOUTH WALL IN THE BATHROOM LOCATED AT APT 5B, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","04/17/2018"
"10494727","268318","305059","3","BROOKLYN","175","163","179","EAST 52 STREET","37080","11203","A7","1","4622","36","C","01/02/2015","01/03/2015","02/07/2015","02/02/2015",,,,"617","4977490","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FROM WEST AT NORTH WALL, 1st DOOR FRAME FROM WEST AT NORTH WALL, NORTH WALL IN THE FOYER LOCATED AT APT A7, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","03/16/2015"
"10494731","221274","371008","3","BROOKLYN","1026","1026","1026","CLARKSON AVENUE","26630","11212","3","3","4646","10","C","12/31/2014","01/03/2015","02/07/2015","02/02/2015",,,,"790","4977477","SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 2; IN THE ENTIRE APARTMENT LOCATED AT APT 3, 3rd STORY, APARTMENT AT EAST","01/05/2015","19","VIOLATION CLOSED","04/01/2015"
"10494760","187168","325250","3","BROOKLYN","9422","9422","9422","AVENUE A","13730","11236","2","2","4754","44","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,"01/16/2015","666","4977815","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494761","187168","325250","3","BROOKLYN","9422","9422","9422","AVENUE A","13730","11236",,"0","4754","44","C","01/03/2015","01/03/2015","01/18/2015","01/13/2015",,,,"672","4977467","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO BOILER ROOM LOCKED AT WEST YARD","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10494777","40591","130556","1","MANHATTAN","208","208","208","WEST 133 STREET","36430","10030","4A","4","1938","43","C","01/03/2015","01/04/2015","02/07/2015","02/02/2015",,,,"790","4977595","SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","06/23/2015"
"10494778","22841","106515","1","MANHATTAN","34","34","64","HILLSIDE AVENUE","22990","10040","2F","2","2171","52","C","01/03/2015","01/04/2015","02/07/2015","02/02/2015",,,"01/09/2015","790","4977579","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. 1WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE BATHROOM LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10494779","60873","200203","2","BRONX","2860","2860","2860","DECATUR AVENUE","23920","10458","B31","3","3279","62","C","01/03/2015","01/04/2015","02/07/2015","02/02/2015",,,"01/20/2015","790","4977616","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B31, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","04/02/2015"
"10494783","40938","115387","1","MANHATTAN","518","518","518","WEST 136 STREET","36490","10031","2","1","1988","121","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,"01/16/2015","666","4977790","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494784","40938","115387","1","MANHATTAN","518","518","518","WEST 136 STREET","36490","10031","2","1","1988","121","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,"01/16/2015","670","4977790","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494785","40938","115387","1","MANHATTAN","518","518","518","WEST 136 STREET","36490","10031",,"0","1988","121","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/15/2015","672","4977597","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494798","929","136158","1","MANHATTAN","1555","1555","1555","2 AVENUE","10110","10028",,"2","1526","126","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"509","4977563","SECTION 27-2005 ADM CODE PROPERLY SECURE THE LOOSE MARBLE TREAD 19 FROM BOTTOM AT 2ND STY INTERMADIATE LANDING AT PUBLIC HALL STAIRS, 2nd STORY","01/05/2015","19","VIOLATION CLOSED","03/02/2015"
"10494814","79277","200402","2","BRONX","1253","1253","1253","FRANKLIN AVENUE","33620","10456",,"3","2612","53","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977629","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS AT LOWER SASH WINDOW AT PUBLIC HALL, 3rd STORY","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494815","115286","201445","2","BRONX","976","976","976","TINTON AVENUE","69020","10456","33","3","2669","9","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"583","4977644","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CASCADING WATER LEAK AT CEILING IN THE 2nd ROOM FROM EAST LOCATED AT APT 33, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","02/18/2015"
"10494819","79277","200402","2","BRONX","1253","1253","1253","FRANKLIN AVENUE","33620","10456","4C","4","2612","53","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/18/2015","595","4977627","§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS FROM WATER CLOSET ;; IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494834","302989","329971","3","BROOKLYN","69","69","69","GRANITE STREET","45330","11207","2","2","3457","64","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,,"666","4977826","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2, 2nd STORY, APARTMENT AT NORTH","01/05/2015","9","VIOLATION DISMISSED","09/03/2015"
"10494840","302989","329971","3","BROOKLYN","69","69","69","GRANITE STREET","45330","11207",,"1","3457","64","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"672","4977699","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","12/23/2016"
"10494854","27589","101251","1","MANHATTAN","164","164","164","SHERMAN AVENUE","30490","10034","4","1","2225","32","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/13/2015","508","4977591","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE 2nd ROOM FROM NORTH LOCATED AT APT 4, 1st STORY, 3rd APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494856","27394","123344","1","MANHATTAN","894","894","894","RIVERSIDE DRIVE","29690","10032","6D","6","2136","111","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/09/2015","501","4977589","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE STEAM PIPE AT RADIATOR. IN THE 2nd ROOM FROM NORTH LOCATED AT APT 6D, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10494857","27589","101251","1","MANHATTAN","164","164","164","SHERMAN AVENUE","30490","10034",,"1","2225","32","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/13/2015","510","4977591","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF FREE STANDING RADIATOR AT PUBLIC HALL, 1st STORY","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494858","209491","319466","3","BROOKLYN","461","461","463","BERRIMAN STREET","19430","11208","7","3","4454","60","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,"01/16/2015","666","4977817","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","02/04/2015"
"10494866","316371","344443","3","BROOKLYN","514","514","514","JAMAICA AVENUE","52730","11208","2F","2","3910","18","C","01/03/2015","01/04/2015","01/16/2015","01/04/2015",,,"01/13/2015","670","4977830","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2F, 2nd STORY, APARTMENT AT NORTH","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494873","197917","349484","3","BROOKLYN","221","221","221","BAINBRIDGE STREET","14980","11233","2R","2","1682","79","C","01/03/2015","01/04/2015","02/07/2015","02/02/2015",,,,"790","4977674","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 1; WG TO REPAIR = 0; MISSIING IN THE ENTIRE APARTMENT LOCATED AT APT 2R, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","06/26/2017"
"10494877","316371","344443","3","BROOKLYN","514","514","514","JAMAICA AVENUE","52730","11208",,"0","3910","18","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"01/13/2015","672","4977703","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCKED DOOR AT CELLAR","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494879","307290","300471","3","BROOKLYN","668","666","672","HANCOCK STREET","47030","11233","4H","4","1662","12","C","01/03/2015","01/03/2015","01/16/2015","01/04/2015",,,,"670","4977827","SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4H, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","08/24/2015"
"10494889","307290","300471","3","BROOKLYN","668","666","672","HANCOCK STREET","47030","11233",,"0","1662","12","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"672","4977700","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO BOILER ROOM LOCKED AT WEST FIREPASSAGE WAY PASSAGEWAY","01/05/2015","19","VIOLATION CLOSED","08/23/2015"
